RatingAverage,QuantitySold,ReviewCount,OriginalPrice,ReviewThankCount,ProductUsageTime,ReviewContent,ReviewStar
4.7,9522,2342,1667000,1,1384.0,"Phân loại sản phẩm ( màu xanh).
Giao hàng nhanh, đặt tối 26/1 mà trưa 28/1 đã giao( lịch dự kiến giao hàng là 7/2- sau tết). 
Đóng gói sản chẩm chắc, đủ và giống như hình.
Độ giữ nhiệt thì để tối về bỏ thử cơm cảnh vô rồi cũng cấp thông tin tiếp. 
Tuy nhiên Lock&Lock thì cũng yên tâm về chất lượng",5
4.7,9522,2342,1667000,53,1990.0,"Mình vừa mới nhận được hàng. Hàng giao chậm hơn nhiều so với dự kiến, chắc có lẽ mình ở ngoài bắc nên thời gian nhận được hàng sẽ lâu hơn các bạn trong nam. Nhưng bù lại hàng đúng y như hình, chất liệu inox dầy sáng, túi vải giữ nhiệt bên ngoài có thể để cơ bản giấy ăn, điện thoại & chìa khoá xe, vé xe, mang cơm đi làm gọn nhẹ rất ok. Mình hài lòng về sản phẩm, cho shop 5 sao nhé, cảm ơn shop đã giao hàng đúng mẫu.",5
4.7,9522,2342,1667000,4,75032.0,hộp cơm đẹp. chắc chắn. thử *** nước sôi vào 3 hộp để từ 5h30 chiều đến 5h30 sáng hôm sau hộp trên cùng ấm ấm. còn 2 hộp dưới vẫn còn nóng. thức ăn thì mình nghĩ sẽ nhanh nguội hơn nhưng với giá này thì quá ok rồi ạ.hộp cơm có dây xách tiện lợi.có 1 nắp có gioăng su để tối ưu giữ nhiệt. mà túi đựng hơi mốc nha. vote 5 sao.,5
4.7,9522,2342,1667000,0,79956.0,"Tiki giao hàng siêu nhanh, m đặt trưa hôm trước, trưa hôm sau nhận đc hàng rồi 😊😊😊.
M bỏ nước nóng từ 10h30 sáng tới 7h tối. hộp trên cùng còn hơi ấm. hộp dưới cùng thì vẫn còn nóng bỏng tay 😁.
Hộp khá nặng, m cân thử khoảng 2kg 🤣...
Mà kết lại thì m rất là ưng 🥰🥰🥰",5
4.7,9522,2342,1667000,0,347949.0,Giao hàng nhanh. Sản phẩm rất tốt và rất đáng tiền. Đătj chiều thì tối đã nhận được hàng liền ngay lập tức. Mình rất thích sản phẩm này. Phù hợp cho các bạn nam văn phòng dở cơm đem theo để dùng trưa.,5
4.7,9522,2342,1667000,0,273677.0,"Mình rất hài lòng nha, giao hàng đóng gói rất cẩn thận, hàng mới đẹp lắm, đầy đủ phụ kiện. Nói chung là nên mua nha",5
4.7,9522,2342,1667000,0,69939.0,"Mới nhận hàng chưa dùng thử ,nhưng thấy hàng rất tốt ,chắc chắn ,inox Ok. Hàng Lock & Lock từng sử dụng bình giữ nhiệt rồi ,giữ nóng lâu. Hi vọng hộp cơm cũng như vậy",5
4.7,9522,2342,1667000,2,12100.0,"Giao hàng nhanh, đúng mẫu
Giữ nhiệt lâu, đẹp , gọn , dễ vệ sinh
Sản phẩm chất lượng , mẫu mã đẹp. 
Đáng đồng tiền, bát gạo
Đã mua 2 cái",5
4.7,9522,2342,1667000,2,524128.0,"Sau 3 ngày sử dụng sản phẩm, mình xin nhận xét sản phẩm như sau:
- Giao hàng: Tiki giao hàng nhanh, đặt tối hôm trước, gần trưa ngày hôm sau đã nhận được. Có thể kiểm tra hàng tại chỗ.
- Chất lượng hoàn thiện: hộp rất chắc chắn.
- Khả năng giữ nhiệt: Mình nấu xong cho đồ ăn vào hộp lúc gần 7h sáng, trưa 12h30 mang đồ ra ăn vẫn còn nóng. Nóng nhất là từ hộp từ dưới lên trên. Hộp giữ nhiệt tốt trong tầm mong đợi của mình.",5
4.7,9522,2342,1667000,0,83527.0,"Hơi bị xịn á chồng e ăn khoẻ, lúc đầu thấy nhỏ nhưng bỏ cơm hơi bị nhiều vừa vẹn cịn lắm, nên mua hi đáng đồng tiền",5
4.7,9522,2342,1667000,1,257818.0,"khá là ưng nhé, mình đổ nước sôi lúc 5h chiều sáng 5 giờ *** lại vẫn còn nóng. đáng tiền.",5
4.7,9522,2342,1667000,12,74663.0,"Hàng tốt giá rẻ. 
Ngoại quan sang trọng, đẹp. 
Giỏ đựng có quai đeo tiện lợi. Nhưng nếu có thêm quai xách thì tốt hơn. 
Giữ nóng tốt, 80% sau 5 tiếng. 
Giao hàng nhanh.",5
4.7,9522,2342,1667000,0,158645.0,"Đặt lúc gần 24h đêm,  hôm sau nhận trước 12h trưa, Tiki lúc nào cũng giao hàng siêu nhanh, đó là lý do mình dùng duy nhất app Tiki
Về chất lượng sản phẩm Lock & Lock thì đương nhiên miễn bàn, chuẩn xịn sò rồi, mình nấu cơm lúc 6h30 sáng, 12h ăn canh vẫn nóng bỏng như mới nấu. Lúc mở hộp canh còn ứ mở đc, vì nóng nên bị hút hơi bên trong,  mấy chị em loay hoay mãi,  sau phải nhờ 1 em tầng dưới lên em ấy chỉ trên nắp ở giữa có 1 nút tháo hơi mới biết,  ôi con sông quê kkk
À có thêm 1 cái nắp phụ nữa,  ko phải xoáy mà có gioăng cao su,  dùng để nắp cái hộp to nhất nếu muốn nhé. Dĩa và thìa được bố trí ở phía trên cùng của hộp,  nhưng hơi bất tiện là phải tháo ra lắp vào mỗi lần sử dụng, nếu đc thiết kế gập thì sẽ hay hơn, đó là 1 điểm trừ nho nhỏ, nhưng với mình vẫn 10₫ vì giao hàng nhanh, hàng chất lượng, à cái túi đựng rất xịn sò và lịch sự nhé, bạn có thể xách đi khắp nơi vì ko ai nghĩ nó là túi hộp cơm,  mà sẽ tưởng túi đựng đồ du lịch mini",5
4.7,9522,2342,1667000,1,3894791.0,"Giữ nhiệt quá ổn. mình cho đồ ăn từ 7h sáng, 7h tối về mở ra vẫn ấm luôn, ko cần hâm lại.
điểm trừ là vỏ hộp bằng inox nên khi cho thức ăn nóng vào, sẽ phải lót 1 miếng vải để giữ và đóng nắp.",5
4.7,9522,2342,1667000,0,118110.0,Mới nhận hàng thấy vỏ hộp móp nên khá lo lắng về chất lượng sản phẩm bên trong. Nhưng may là sản phẩm bên trong không việc gì. Chưa test nên không biết sản phẩm có giữ nhiệt như quảng cáo không. Hi vọng chất lượng sản phẩm sẽ đẹp như mẫu mã và quảng cáo về sản phẩm.,5
4.7,9522,2342,1667000,0,563.0,Nhận được hàng ngay ngày hôm sau khi đặt. Ko móp méo. Hàng đẹp như đặt. Nói chung là rất ứng ý. Chưa sử dụng nên chưa biết có như quảng cáo ko ?,5
4.7,9522,2342,1667000,0,19989.0,"Hàng chất lượng, đẹp và đòng hàng kỹ, giao hàng nhanh. Cám ơn shop nhé. Tuyệt với",5
4.7,9522,2342,1667000,0,31394.0,"Nhận được nhận hàng cũng khá nhanh, đóng gói kỹ, sp okie sáng đẹp. Dù không canh được sale được giá hạt dẻ như nhiều bạn nhưng sp vậy cũng ưng bụng rồi. Cho shop 5 sao.",5
4.5,609,145,258000,0,69820.0,"=ngón chân cái dài 10 cm ánh sáng gần chứ ko phải ánh sáng xa như giới thiệu,ko có tâm mà giá 263.000 vữa thấy nhà bán khác có 84k.",1
4.5,609,145,258000,0,1577720.0,Đèn tốt nhưng pin quá kém bật chưa đầy 1h đã hết pin,1
4.5,609,145,258000,0,77570.0,"Pin là fake, ko phải chính hãng. thất vọng với shop này.",1
4.5,609,145,258000,0,646643.0,Pin yếu nên ánh sáng kém chế độ zom cũng tạm được,1
4.5,609,145,258000,0,18651.0,"Nó không được sáng tốt, quá thất vọng",1
4.5,609,145,258000,0,1931731.0,"Pin sài thoi gian rất ngắn,đi tầm 10 hết pin",1
4.5,609,145,258000,0,97511.0,Sản phẩm chẳng siêu sáng mấy,1
4.5,609,145,258000,0,5151844.0,"Không sáng như quảng cáo, đèn nhỏ công tắc phía sau k thuận tiện",2
4.5,609,145,258000,0,147131.0,"Không như mong đợi
Rọi xa không rõ bị sọc của cái bóng đèn",2
4.5,609,145,258000,0,71812.0,"không như quảng cáo... .mỏng manh, sáng yếu",2
4.5,609,145,258000,0,357290.0,"Ánh sáng hơi kém ,không ăn thua",2
4.5,609,145,258000,0,34979.0,Mới lấy về pin đã như này không biết dùng sẽ như thế nào. Cần thời gian kiểm chứng.....,3
4.5,609,145,258000,0,5425814.0,"Độ sáng ổn, dù ko được như giới thiệu.
Nhỏ gọn",3
4.5,609,145,258000,0,1067811.0,sản phẩm bị lỗi sau khi sử dụng được vài ngày,3
4.5,609,145,258000,0,15982.0,"Sử dụng pin nhanh hết, k đc lâu",3
4.5,609,145,258000,0,679779.0,"Không được ưng , pin nhanh hết",3
4.5,609,145,258000,0,17129.0,pin và sạc đi kèm không hoạt động,3
4.5,609,145,258000,0,48670.0,"Mới dùng thấy ok. Shiping nhanh, đúng time
Nhưng shop gửi mình sp phần đầu bóng bị chầy xước. K hài lòng về điểm này",4
4.5,609,145,258000,0,508127.0,Shipper dễ thương. Đóng gói cẩn thận. Đèn pin ổn trong tầm giá.,4
4.5,609,145,258000,0,9984.0,sản phẩm ok nhưng thiếu hướng dẫn lắp đặt pin và sử dụng,4
4.5,609,145,258000,0,5562.0,Mới nhận chưa dùng nên k biết độ bền ntn,4
4.5,609,145,258000,0,11150.0,"Mới thì ok, chưa biết độ bền ntn",4
4.5,609,145,258000,0,208228.0,chất lượng ổn.,4
4.5,609,145,258000,0,2002795.0,,4
4.5,609,145,258000,0,15140762.0,,4
4.5,609,145,258000,0,181829.0,,4
4.5,609,145,258000,0,4811250.0,Rất ok,4
4.5,609,145,258000,0,4954893.0,,4
4.5,609,145,258000,0,9403944.0,tậm,4
4.5,609,145,258000,0,258668.0,,4
4.5,609,145,258000,0,85318.0,sp chất lượng tốt,4
4.5,609,145,258000,0,450776.0,,4
4.5,609,145,258000,0,153810.0,,4
4.5,609,145,258000,0,5758718.0,Ok,4
4.5,609,145,258000,0,356.0,,4
4.5,609,145,258000,0,1911859.0,,4
4.5,609,145,258000,0,3146.0,trung bình,4
4.5,609,145,258000,0,125144.0,"Rất sáng, chiếu xa tầm15 20m rất ok. Độ bền thì chưa biết trước được",5
4.5,609,145,258000,0,89652.0,Sản phẩm tuyệt vời luôn nhé các bạn đúng như quảng cáo chất lượng tuyệt vời hơn cả mong đợi,5
4.5,609,145,258000,0,22405.0,"Giao hàng nhanh, đóng gói kỉ lắm ạ, đèn sáng lắm luôn. Đúng mẫu mã, y như hình shop nói. Cho 5 sao luôn nè",5
4.5,609,145,258000,0,759961.0,Sản phẩm tốt giao hàng nhanh đóng gói rất cẩn thận chất lượng đèn tốt có tặng kèm cả pin và sạc. với giá này thì ko còn gì đòi hỏi hơn nữa rồi cảm ơn các bạn,5
4.5,609,145,258000,0,1647.0,"Hàng đóng gói tốt, gồm cả pin, sạc, giao hàng nhanh. Dùng thử thấy đèn sáng mạnh, ổn. Hi vọng sẽ bền bỉ",5
4.5,609,145,258000,0,14919.0,"đèn pin này soi rất sáng , 1 sản phẩm tuyệt vời cảm ơn shop , lần sau sẽ tiếp tục ủng hộ shop !!",5
4.5,609,145,258000,0,489.0,"Xuất sắc, giao hàng nhanh, hàng ổn áp, sẽ ủng hộ Shop lần sau.",5
4.5,609,145,258000,0,490347.0,"Rất sáng, chất liệu chắc chắn, gọn nhẹ, tiện dụng",5
4.5,609,145,258000,0,188264.0,"đèn pin dùng rất tốt , đáng đồng tiền bát gạo cảm ơn shop !",5
4.5,609,145,258000,0,170428.0,hàng đẹp đóng gói cẩn thận rất tuyệt nhé,5
4.5,609,145,258000,0,66421.0,Khá hài lòng,5
4.5,609,145,258000,0,1857433.0,,5
4.5,609,145,258000,0,399.0,"Giao hàng nhanh, không biết lắp. Đóng gói cẩn thận",5
4.5,609,145,258000,0,434662.0,Sản phẩm tốt. nhỏ gọn mà có võ nha. kèm hộp pin và sạc giá rẻ giật mình luôn. cực kỳ hài lòng về sản phẩm,5
4.5,609,145,258000,0,2185793.0,"đèn sáng nhưng pin có vẻ hơi mau hết, phải sạc thường xuyên....nhưng vẫn cho shop 5* ạ.",5
4.5,609,145,258000,0,188575.0,Độ sáng tốt. PIN dùng được lâu. Sáng lắm ạ. Hàng giao nhanh được đóng gói cẩn thận,5
4.5,609,145,258000,0,28541.0,"Đèn rất sáng góc chiếu sáng rộng pin lâu nhỏ gọn dễ dàng mang theo, giá thành hợp lý",5
4.5,609,145,258000,0,996466.0,Đèn sáng tốt,5
4.5,609,145,258000,0,835.0,"Đèn khá nhỏ nhưng rất sáng .Dễ cầm ,bỏ túi rất tiện",5
4.5,609,145,258000,0,10306.0,Ok nha,5
4.5,975,108,45000,2,266075.0,giao sai sản phẩm. Mua keo dán giày nhận được miếng nhưa.,1
4.5,975,108,45000,0,544548.0,Dán không dính giới thiệu thì hay lắm dán như đồ đách,1
4.5,975,108,45000,0,516984.0,"Very bad product 
Not sticking",1
4.5,975,108,45000,0,384185.0,"quá tệ, không như quản cáo",1
4.5,975,108,45000,0,10882392.0,Dán không ăn dù bề mặt đã được làm sạch,2
4.5,975,108,45000,0,108725.0,"Lọ keo đã dùng dở, đóng gói mang bán",2
4.5,975,108,45000,0,74434.0,Mình đã sử dụng rồi không dính giầy,2
4.5,975,108,45000,0,1115735.0,"Với cá nhân mình, chất lượng sản phẩm không như mong đợi (có lẽ do cách dùng???)",3
4.5,975,108,45000,0,257883.0,keo này không dính được giày converse,3
4.5,975,108,45000,0,4318547.0,Chưa dubgf không biết thế nào,3
4.5,975,108,45000,0,1121663.0,Không dính!!! Dán xong bung ra,3
4.5,975,108,45000,0,1001486.0,cần thêm thời gian để đánh giá,4
4.5,975,108,45000,0,6519.0,Okok,4
4.5,975,108,45000,0,3727065.0,,4
4.5,975,108,45000,0,631213.0,"Dán chắc chắn mềm nên không bị gãy, rạn vết keo",4
4.5,975,108,45000,0,163190.0,Chất lượng tạm ổn,4
4.5,975,108,45000,0,358974.0,Thấy dính,4
4.5,975,108,45000,0,87655.0,Ok,4
4.5,975,108,45000,0,8621463.0,,4
4.5,975,108,45000,0,1324154.0,,4
4.5,975,108,45000,0,6240620.0,,4
4.5,975,108,45000,0,1215847.0,,4
4.5,975,108,45000,0,961477.0,,4
4.5,975,108,45000,0,2915633.0,,4
4.5,975,108,45000,0,5690922.0,,4
4.5,975,108,45000,0,1235749.0,,4
4.5,975,108,45000,0,2336986.0,,4
4.5,975,108,45000,0,3048964.0,,4
4.5,975,108,45000,0,623649.0,,4
4.5,975,108,45000,0,18543.0,,4
4.5,975,108,45000,0,1463594.0,,4
4.5,975,108,45000,1,188183.0,Mới mua dùng được 1 lần nhưng rất hài lòng. 1 đôi giày mua vài trăm hoặc cả triệu không có em nó thì đúng là vất đi cảm ơn shop đã mang lại những sản phẩm thật sự hữu ích cho người dùng,5
4.5,975,108,45000,0,435281.0,"Gắn rất tốt không bong, hài lòng",5
4.5,975,108,45000,0,601237.0,"Habgf đẹp, đáng muac cho shop 5 sao",5
4.5,975,108,45000,0,1659734.0,"Đã dán, Chưa bị hỏng lại nên cũng chưa rõ chất lượng. Ủng hộ 5 sao",5
4.5,975,108,45000,0,187870.0,Cái này nhà nào cũng nên có  1 cái thật sự tiện dụng rất chắc chắn đáng tiền,5
4.5,975,108,45000,0,272552.0,Chất lượng tốt,5
4.5,975,108,45000,1,17140.0,Mua shop này nhiều rồi cứ gọi là trao trọn niềm tin thô,5
4.5,975,108,45000,0,2190511.0,Hiện tại tốt nhưng không biết được bao lâu,5
4.5,975,108,45000,0,4934461.0,Cho đại 5 sao chứ chưa khui ra dán 😂,5
4.5,975,108,45000,0,92473.0,"Giao hàng nhanh ok, còn chất lượng chưa dùng",5
4.5,975,108,45000,0,1078512.0,sử dụng rất tốt ok năm sao,5
4.5,975,108,45000,0,227947.0,Keo D@n tuyệt vời.xung đáng5 sao,5
4.5,975,108,45000,0,16686.0,Keo dán chắc tiện lợi rất hữu ích,5
4.5,975,108,45000,0,258551.0,Sản phẩm tốt để dán giày,5
4.5,975,108,45000,0,5925.0,sản phẩm dùng tốt,5
4.5,975,108,45000,0,188936.0,Sản phẩm tốt. 5sao.,5
4.5,975,108,45000,1,186321.0,Dính rất chắc và tiện,5
4.5,975,108,45000,0,823.0,Giao hàng nhanh,5
4.5,975,108,45000,0,16846.0,Hữu dụng 10 sao,5
4.5,975,108,45000,0,100016.0,Sản phẩm tốt,5
4.8,720,153,389000,0,342364.0,Một sản phẩm tệ hại. Nước đọng xung quanh bình. Hàng trung quốc giá 70 ngàn cũng không bị lỗi cơ bản như vầy.,1
4.8,720,153,389000,0,289649.0,,1
4.8,720,153,389000,0,70436.0,Sản phẩm giao bị lỗi. Tôi muốn đổi hàng,2
4.8,720,153,389000,0,222429.0,Bình giữ nhiệt mau tan đã,2
4.8,720,153,389000,0,70296.0,Thời gian giữ nhiệt không như mô tả,3
4.8,720,153,389000,0,106014.0,"bình to vừa đủ, rất hợp để mình mang theo khi đi làm hay đựng đồ uống mua từ quán cà phê hay trà sữa. giữ nhiệt tốt. tuy nhiên, lúc mình dốc xuống để kiểm tra bình có kín không, thì chỗ gioăng giữa nắp và bình có bị nhỏ nước một chút. Nút đóng mở nước ở nắp thì kín và rất tốt.",4
4.8,720,153,389000,0,299229.0,"bình có khóa nhấn để mở cũng tiện, màu sắc đẹp, đế ko có cao su chống va chạm.",4
4.8,720,153,389000,0,256852.0,"Nắp đóng kín không đổ nước ra ngoài nhưng có hiện tượng ""đổ mồ hôi"" xung quanh roăn cao su như hình. Nắp có khe để uống tuy tiện nhưng nếu đóng cặn trong đó thì không vệ sinh dc",4
4.8,720,153,389000,0,992.0,"Có tí lỗi nè.
Giữ nhiệt ok.",4
4.8,720,153,389000,0,573705.0,"Bị rịn hơi nước bên ngoài , màu đẹp nhưng giữ nhiệt không bằng lock and lock",4
4.8,720,153,389000,0,200837.0,Giao hàng nhanh.bình đep,4
4.8,720,153,389000,0,121224.0,Đẹp. Rất ưng ý,4
4.8,720,153,389000,0,7655735.0,,4
4.8,720,153,389000,0,3309000.0,,4
4.8,720,153,389000,0,3186077.0,,4
4.8,720,153,389000,0,3900588.0,,4
4.8,720,153,389000,0,1805860.0,,4
4.8,720,153,389000,0,339555.0,,4
4.8,720,153,389000,0,1210533.0,,4
4.8,720,153,389000,0,3653.0,,4
4.8,720,153,389000,0,103786.0,OK,4
4.8,720,153,389000,0,2595146.0,,4
4.8,720,153,389000,0,1320133.0,,4
4.8,720,153,389000,0,8768.0,"Tổng thể thì rất ổn. K mùi. Chỉ uống hơi khó fai uống chậm chứ nhìu là dễ bị đổ. K bị rò rỉ. Giữ lạnh tốt. 
Rất tiện khi fa cafe hay ngủ cốc ( giữ nhiệt tốt)
Còn bền thì fai để thời jan mới trả lời dc.
Với giá mua 199k thì ổn.",5
4.8,720,153,389000,0,68333.0,"cốc to 480mil. bạn có thể đựng nước hay đồ uống ngọt khác. đựng cà phê thì hơi to một tí thui. màu đẹp, đóng gói kĩ và giao hàng nhanh.",5
4.8,720,153,389000,2,5540.0,Đã dùng của elmich 2 lần. Chất lượng tốt và giá thì rất tốt so với LocknL. Còn có bộ ron cao su sơ cua nữa :).,5
4.8,720,153,389000,0,3126792.0,"Giữ nóng tầm 8 giờ, giữ lạnh chưa thử, kiểu dáng gọn đẹp, ko bị tràn nước khi để bình nằm, mua lúc giảm giá và đổi tiki xu nên ko tốn đồng nào, quá tuyệt!",5
4.8,720,153,389000,0,808153.0,"Bình có màu nhã nhặn, vừa tay cầm. Dễ rửa, hướng dẫn cụ thể và rất dễ hiểu. Ship giao hàng nhanh nhẹn, thân thiện, nhiệt tình với khánh hàng. Giá dễ thương.",5
4.8,720,153,389000,0,200.0,"Bình xinh cực, từ màu sắc đến kích cỡ, cái chỗ uống nước bé quá không cắm đc ống hút tái sử dụng",5
4.8,720,153,389000,1,817.0,"Ngoại hình đẹp, chắc chắn. Đóng gói cẩn thận từ người bán cũng như từ tiki",5
4.8,720,153,389000,0,1027694.0,"Bình giữ nhiệt rất đẹp, màu mình cũng ưng nữa. tiki giao hàng nhanh khỏi nói rồi. Cái này mình cũng mua làm quà nên chưa biết giữ nhiệt được bao lâu.",5
4.8,720,153,389000,0,45646.0,"giá tốt chất lượng, không bị rỉ nước khi dốc ngược, độ hoàn thiện cao",5
4.8,720,153,389000,1,2445.0,"Cốc đẹp , đổ nước nóng vào dốc ngược *** thử không thấy rò rỉ, điểm cộng là sản phẩm có roăng cao su dự phòng",5
4.8,720,153,389000,0,346622.0,"Bình đẹp, giữ nhiệt tốt. Vẫn có điểm trừ vì chõ để uống trên nắp chưa được chuẩn, uống không cẩn thận sẽ đổ nước ra ngoài, văng lên quần áo.",5
4.8,720,153,389000,0,393.0,"Tiki giao hàng nhanh,đúng mẫu quảng cáo vs nhân viên giao hàng thân thiện,...vote 5*",5
4.8,720,153,389000,0,1047966.0,"Ly đẹp, giữ nhiệt tốt
Dc tặng kèm bộ ron để thay cho ron nắp ly",5
4.8,720,153,389000,0,4339584.0,"Bình giữ nhiệt tốt, dễ dàng vệ sinh và mang theo.",5
4.8,720,153,389000,0,120974.0,"bình đẹp, nhìn chắc chắn",5
4.8,720,153,389000,0,14115.0,Hàng chất lượng,5
4.8,720,153,389000,0,2084661.0,"Chất liệu tốt, hướng dẫn sử dụng kỹ càng, có vẻ chắc chắn hơn Locknlock",5
4.8,720,153,389000,0,149040.0,"đẹp, giá tốt, chất lượng thì ok do mình đã sử dụng các sản phẩm khác của elmich",5
4.8,720,153,389000,0,6672.0,"bình đẹp, màu đẹp, chất lượng tốt",5
4.8,720,153,389000,0,161497.0,Đẹp,5
4.7,2400,553,100000,0,8072.0,Sản phẩm bao bì không như trong hình quảng cáo,1
4.7,2400,553,100000,0,9534.0,Sản phẩm tốt. Nhưng rất không hài lòng thái độ nhân viên giao hàng. Thái độ rất không đàng hoàng liên tục gợi ý khách hủy đơn hàng.,1
4.7,2400,553,100000,0,7893496.0,đffgbcfdvfcrv về fcf về fc cd f cd x è và vr tv bt t f,1
4.7,2400,553,100000,0,964548.0,"Hàng lở đặc ko đúng ko
Cho huy đỗi lai",1
4.7,2400,553,100000,0,3994.0,Đã huỷ mua lại đổi địa chỉ sao vẫn giao ở hcm,1
4.7,2400,553,100000,0,904436.0,Mình mua nhầm loại pin nhưng ntin shop im bặt,1
4.7,2400,553,100000,0,229.0,SHOP LỪA ĐẢO...BÁN HÀNG KG UY TÍN VÀ KG ĐÚNG MẪU,1
4.7,2400,553,100000,0,1379560.0,"pin đểu,hết pin ko sử dụng được",1
4.7,2400,553,100000,0,4907944.0,"đã nhận được hàng, cảm ơn shop đã giao chất lượng sản phẩm chưa sài nên chưa biết",3
4.7,2400,553,100000,0,81373.0,nhận hàng chậm. chưa sử dụng nên không biết chất lượng tn,3
4.7,2400,553,100000,0,194390.0,Giá hơi cao chất lượng thương hiệu thì dc,3
4.7,2400,553,100000,0,3485.0,Giao hàng chậm so với dự kiến 01 tháng,3
4.7,2400,553,100000,0,7171060.0,chưa dùng nên chưa biết tốt hay ko,3
4.7,2400,553,100000,0,12560379.0,Mới dùng có 1 viên pin. Chất lượng ổn,3
4.7,2400,553,100000,0,1013235.0,Cũng tạm ổn trong tầm giá,3
4.7,2400,553,100000,0,5544602.0,Nhanh hết pin khi sử dụng,3
4.7,2400,553,100000,0,191721.0,,3
4.7,2400,553,100000,0,7790340.0,,3
4.7,2400,553,100000,0,15942.0,,3
4.7,2400,553,100000,0,1417828.0,,3
4.7,2400,553,100000,0,237804.0,"Tôi mua nhầm, muốn đổi qua loại CR-1632 thì có dc ko vậy shop ơi?",4
4.7,2400,553,100000,0,5189.0,pin tot,4
4.7,2400,553,100000,0,169940.0,,4
4.7,2400,553,100000,0,682079.0,,4
4.7,2400,553,100000,0,8992429.0,,4
4.7,2400,553,100000,0,8240799.0,,4
4.7,2400,553,100000,0,3581956.0,Pin đang dùng. Chưa biết chất lượng thế nào. Xem đc bao nhiêu lâu,4
4.7,2400,553,100000,0,11259.0,,4
4.7,2400,553,100000,0,5820241.0,,4
4.7,2400,553,100000,0,108935.0,,4
4.7,2400,553,100000,0,7138.0,,4
4.7,2400,553,100000,0,526882.0,,4
4.7,2400,553,100000,0,92616.0,,4
4.7,2400,553,100000,0,204581.0,"Mua nhầm loại, xem như vứt",4
4.7,2400,553,100000,0,849866.0,,4
4.7,2400,553,100000,0,947559.0,,4
4.7,2400,553,100000,0,4393490.0,,4
4.7,2400,553,100000,0,5636382.0,,4
4.7,2400,553,100000,0,194840.0,,4
4.7,2400,553,100000,0,3825913.0,,4
4.7,2400,553,100000,0,72094.0,Giao hàng rất nhanh. Sản phẩm Pin chính hãng do Panasonic sản xuất và nhập khẩu phân phối bởi Panasonic Việt Nam. Lắp vào thiết bị remote sử dụng được ngay. Ủng hộ Quý shop ở những sản phẩm tiếp theo,5
4.7,2400,553,100000,0,61202.0,"Đang cần pin CR2032 để thay vào cái cân. Sực nhớ có tiki now thế là đặt luôn. Có hàng ngay sau 2 tiếng. Cực kỳ thích tiki now. Hàng của panasonic đương nhiên yên tâm về chất lượng rồi. Mình đã mua pin AA, AAA, giờ mua pin này! Hài lòng!",5
4.7,2400,553,100000,0,95289.0,🔋 xịn như hình. hàng đến sớm hơn dự kiến.,5
4.7,2400,553,100000,0,283351.0,"Sp tốt giao nhanh.
Thay pin chìa khoá ô tô …rất dễ dàng đỡ vào hãng mất time và rẻ 1/10 + chất lượng pin rất tốt. Mọi người nên mua.",5
4.7,2400,553,100000,0,2815676.0,"mua vào thay pin cho remote ab, sử dụng ổn, giá rẻ hơn nhiều so với ra head thay, rất hài lòng",5
4.7,2400,553,100000,0,1168593.0,Pin chính hãng ! Chất lượng mẫu mã giá cả ok… 5 sao…,5
4.7,2400,553,100000,0,183974.0,"Hàng chuẩn, đã thay vào Remote và sử dụng bình thường",5
4.7,2400,553,100000,0,166849.0,"Đánh vía tạm thời, do mình k để ý kỹ nên đặt nhầm loại này :( đáng ra phải đặt cr2450 :(( ây giờ k biết dùng làm gì lun. Hiu hiu.",5
4.7,2400,553,100000,0,368712.0,Giao hàng rất nhanh. Sp đúng như mô tả.,5
4.7,2400,553,100000,0,1016744.0,"Ok phết, về phát thay luôn 3 cái key",5
4.7,2400,553,100000,0,1452929.0,"đã nhận hàng. sản phẩm như mô tả
đã thay pin vào chìa khóa điện của xe máy AB dùng oke",5
4.7,2400,553,100000,0,123388.0,"Giao hàng nhanh, hàng chính hãnh panasonic, còn chất lượng thì phải dùng mới biết được",5
4.7,2400,553,100000,0,81343.0,"Giao hàng nhanh, đóng gói kỹ, mới thay pin dùng nên chưa biết được bao lâu",5
4.7,2400,553,100000,0,70930.0,"pin rất tốt, nhật chính hãng thì không có gì mà chê, chỉ sợ hàng Faker thôi",5
4.7,2400,553,100000,0,7863775.0,Giá thành ok. Pin giống chính hãng nhưng kể ra khó phân biệt,5
4.7,2400,553,100000,0,536260.0,,5
4.7,2400,553,100000,0,3182.0,Sản phảm ok,5
4.7,2400,553,100000,0,2299.0,Giao nhanh. Mẫu mã ok. Chất lượng đang sử dụng nên chưa rõ! Cảm ơn Tiki- nhà phân phối!,5
4.7,2400,553,100000,0,703914.0,,5
4.7,2400,553,100000,0,152621.0,"Pin tốt, đóng gói đẹp và chắc chắn, tiki đóng gói thì khỏi chê , giao hàng nhanh gọn lẹ. Hài lòng",5
